job_id,arrival_min,start_min,finish_min,wait_min,runtime_s,energy_proxy,emissions_index,sla_miss,carbon_at_start,deferrals,label,seed,deadline_min
22,79.3184498511645,79.3184498511645,79.32956218893659,0.0,0.6667402663256693,1812.0333370133162,1744630.7226060142,False,962.8027735304262,0,A_blind,1,
23,85.65786400187807,95.65786400187807,95.6714902602698,10.0,0.817575503504651,3008.0408787751753,2723781.1092166714,False,905.5000310786169,2,A_blind,1,
24,89.27952817318985,95.6714902602698,95.68890981875451,6.3919620870799605,1.0451735090825904,4806.052258675454,4351880.4695960805,False,905.5000310786169,0,A_blind,1,
25,90.29756678019533,95.68890981875451,95.73065482900265,5.391343038559185,2.5047006148880437,7016.125235030744,6353101.618371807,False,905.5000310786169,0,A_blind,1,
26,94.73893479062365,95.73065482900265,95.74003524629485,0.9917200383790004,0.5628250375323096,1016.0281412518766,920013.5134803236,False,905.5000310786169,0,A_blind,1,
27,95.22567930019818,95.74003524629485,95.75260047514797,0.5143559460966713,0.753913731187079,3008.0376956865593,2723778.2269298304,False,905.5000310786169,0,A_blind,1,
28,121.2048260129502,121.2048260129502,121.21611124142882,0.0,0.677113708716633,1812.0338556854358,1730740.8528472516,False,955.1371501238128,0,A_blind,1,
29,121.9192099883055,121.9192099883055,121.9310601509084,0.0,0.7110097561735025,1812.0355504878087,1730742.47161596,False,955.1371501238128,0,A_blind,1,
30,129.41881837210116,129.41881837210116,129.45964369028155,0.0,2.4495190908230633,7016.122475954541,7025122.770434678,False,1001.2828017913002,0,A_blind,1,
31,135.14660145993662,135.14660145993662,135.16642714695755,0.0,1.1895412212564143,3708.059477061063,3676502.742239471,False,991.4896902229295,0,A_blind,1,
32,136.10625884879738,136.10625884879738,136.11945949462245,0.0,0.7920387495042761,3008.0396019374753,3047396.7860870864,False,1013.0839980046344,0,A_blind,1,
33,141.50608470888884,151.50608470888884,151.5482020802094,10.0,2.5270422792342906,7016.126352113962,7089111.915361422,False,1010.4025440228096,2,A_blind,1,
34,141.64892864311216,151.5482020802094,151.56171429614483,9.899273437097236,0.810732956125317,3008.040536647806,3039331.810752681,False,1010.4025440228096,0,A_blind,1,
35,145.69853271254507,151.56171429614483,151.57201044006902,5.863181583599754,0.617768635451996,1016.0308884317726,1026600.1944772184,False,1010.4025440228096,0,A_blind,1,
36,149.26382223284793,151.57201044006902,151.58479891622784,2.308188207221093,0.7673085695290831,3008.0383654284765,3039329.6169471466,False,1010.4025440228096,0,A_blind,1,
37,149.43989725394297,151.58479891622784,151.60469090486643,2.144901662284866,1.1935193183153614,3708.0596759659156,3746632.9299843563,False,1010.4025440228096,0,A_blind,1,
38,152.72068874268484,152.72068874268484,152.73800872224322,0.0,1.0391987735030666,4806.051959938675,4768860.424711173,False,992.2615203627602,0,A_blind,1,
39,163.8634493788993,168.8634493788993,168.88136057152033,5.0,1.0746715572610381,4806.053733577863,4890460.707355312,False,1017.5626363034049,1,A_blind,1,
40,166.2247829972664,168.88136057152033,168.89697801691025,2.65657757425393,0.937046723394794,4806.04685233617,4890453.705260874,False,1017.5626363034049,0,A_blind,1,
41,167.8891930717598,168.89697801691025,168.9115729533892,1.007784945150462,0.8756961887369532,3008.043784809437,3060872.9637867627,False,1017.5626363034049,0,A_blind,1,
42,169.67157509716068,174.67157509716068,174.68602999334718,5.0,0.8672937711891153,3008.0433646885594,2937257.9697167394,False,976.4679606009772,1,A_blind,1,
43,173.0975874477253,174.68602999334718,174.70001441951442,1.5884425456218878,0.8390655700350215,3008.0419532785018,2937256.5915200384,False,976.4679606009772,0,A_blind,1,
44,174.6482028203874,174.70001441951442,174.7135681325397,0.0518115991270065,0.8132227815164652,3008.040661139076,2937255.329787289,False,976.4679606009772,0,A_blind,1,
45,175.43426245501377,190.43426245501377,190.445667519335,15.0,0.6843038592731786,1812.0342151929638,1864702.584323988,False,1029.0658800421247,3,A_blind,1,
46,178.44015672516292,195.445667519335,195.45688253657127,17.005510794172068,0.6729010341768479,1016.0336450517088,999394.3374415163,False,983.6232710489172,1,A_blind,1,
47,182.6554778893386,195.45688253657127,195.46851608516832,12.801404647232658,0.6980129158224982,1016.0349006457911,999395.5724730747,False,983.6232710489172,0,A_blind,1,
48,185.0185312351349,195.46851608516832,195.49001744755986,10.449984850033417,1.2900817434933063,3708.0645040871746,3647338.536770608,False,983.6232710489172,0,A_blind,1,
49,191.545924531853,195.49001744755986,195.5011133673638,3.944092915706875,0.6657551882367185,1016.0332877594118,999393.9860004984,False,983.6232710489172,0,A_blind,1,
50,191.97818421179272,195.5011133673638,195.51307785103936,3.5229291555710915,0.7178690205329478,1812.0358934510266,1782360.672774346,False,983.6232710489172,0,A_blind,1,
51,192.97837515340012,195.51307785103936,195.52873758551246,2.534702697639233,0.9395840683858914,4806.046979203419,4727339.650498834,False,983.6232710489172,0,A_blind,1,
52,193.34120336562347,195.52873758551246,195.54540054040152,2.187534219888988,0.9997772933439958,4806.049988864667,4727342.610871676,False,983.6232710489172,0,A_blind,1,
53,193.41795639131007,195.54540054040152,195.5876142695141,2.1274441490914455,2.5328237467538166,7016.126641187338,6901225.436898142,False,983.6232710489172,0,A_blind,1,
54,195.2081147538155,195.5876142695141,195.59820730162764,0.37949951569859763,0.6355819268125222,1812.0317790963406,1782356.6257993316,False,983.6232710489172,0,A_blind,1,
55,197.73848035387294,197.73848035387294,197.7804762889231,0.0,2.5197561030091005,7016.1259878051505,7404471.618606817,False,1055.3504357642175,0,A_blind,1,
56,203.8114129471031,208.8114129471031,208.82843783351544,5.0,1.0214931847411115,4806.051074659237,4858865.492577325,False,1010.9891503643315,1,A_blind,1,
57,205.83870198767917,208.82843783351544,208.8406845357854,2.9897358458362646,0.7348021361981434,1812.03674010681,1831949.4843095369,False,1010.9891503643315,0,A_blind,1,
58,206.4612613104452,208.8406845357854,208.8813644374798,2.3794232253402186,2.4407941016621404,7016.122039705083,7093223.259773903,False,1010.9891503643315,0,A_blind,1,
59,206.48176495719278,208.8813644374798,208.89081301866975,2.3995994802870086,0.5669148713980482,1016.02834574357,1027193.6340093691,False,1010.9891503643315,0,A_blind,1,
60,207.2549038580403,208.89081301866975,208.93211598929713,1.6359091606294385,2.478178237642839,7016.123908911882,7093225.149521695,False,1010.9891503643315,0,A_blind,1,
61,208.7517278193555,208.93211598929713,208.94280782104065,0.18038816994163653,0.6415099046113567,1812.0320754952306,1831944.7684378393,False,1010.9891503643315,0,A_blind,1,
62,212.33296484213946,212.33296484213946,212.34608098203708,0.0,0.7869683938565066,1812.0393484196927,1885185.1813232135,False,1040.3665808732644,0,A_blind,1,
63,213.1284193633439,213.1284193633439,213.14467277107022,0.0,0.9752044635778924,4806.048760223179,4937831.276486339,False,1027.4201371725244,0,A_blind,1,
64,215.41059165621573,215.41059165621573,215.45253246424028,0.0,2.51644848147301,7016.125822424074,7038398.421825828,False,1003.1744868842816,0,A_blind,1,
65,216.32135735706277,216.32135735706277,216.33447521327489,0.0,0.7870713727263039,3008.039353568636,3105741.9065348473,False,1032.480476975908,0,A_blind,1,
66,223.62860471749278,228.62860471749278,228.63992427822512,5.0,0.6791736439401062,1016.033958682197,1019845.1967512403,False,1003.7510931957299,1,A_blind,1,
67,239.83863793241196,239.83863793241196,239.85140489990118,0.0,0.7660180493540919,1812.0383009024677,1817365.4808720963,False,1002.9398826542327,0,A_blind,1,
0,3.5767634212417962,3.5767634212417962,3.6185348630927074,0.0,2.5062865110546695,7016.125314325553,5873925.027162389,False,837.2035509640891,0,B_carbon_smart,1,93.5767634212418
1,4.601741419086202,4.601741419086202,4.611631331700126,0.0,0.5933947568354349,1016.0296697378418,941798.7899046201,False,926.940243927744,0,B_carbon_smart,1,94.6017414190862
2,22.448201739202393,27.448201739202393,27.45873542474443,5.0,0.6320211325221641,1016.0316010566261,919135.3920067261,False,904.6326817501224,0,B_carbon_smart,1,112.44820173920239
3,23.64619457462021,27.45873542474443,27.478822841508723,3.8125408501242184,1.205245005857652,3708.060262250293,3354432.4991305447,False,904.6326817501224,0,B_carbon_smart,1,113.64619457462021
4,24.02297358272631,27.478822841508723,27.49837645036442,3.455849258782415,1.1732165313419445,3708.058660826567,3354431.050430305,False,904.6326817501224,0,B_carbon_smart,1,114.02297358272631
5,29.899330720748182,39.89933072074818,39.91296538329394,10.0,0.8180797527454743,3008.040903987637,2830209.5591739677,False,940.8813408827235,0,B_carbon_smart,1,119.89933072074818
6,31.51931214823955,39.91296538329394,39.92738538333155,8.393653235054387,0.865200002256507,3008.0432600001127,2830211.775902145,False,940.8813408827235,0,B_carbon_smart,1,121.51931214823955
7,33.30833003253332,39.92738538333155,39.94150795080082,6.619055350798227,0.8473540481564622,3008.042367702408,2830210.9363558837,False,940.8813408827235,0,B_carbon_smart,1,123.30833003253332
8,33.40458678321962,39.94150795080082,39.96092150477098,6.536921167581198,1.1648132382096503,3708.0582406619105,3488842.809545211,False,940.8813408827235,0,B_carbon_smart,1,123.40458678321963
9,35.879581822007175,39.96092150477098,39.97153365354511,4.081339682763804,0.6367289264476973,1812.0318364463224,1704906.9439977997,False,940.8813408827235,0,B_carbon_smart,1,125.87958182200717
10,39.2461304546504,39.97153365354511,39.98101425815966,0.7254031988947105,0.5688362768731323,1016.0284418138436,955962.2027087935,False,940.8813408827235,0,B_carbon_smart,1,129.2461304546504
11,39.98946959557022,39.98946959557022,40.03117070055301,0.0,2.502066298967362,7016.125103314948,6418081.751107415,False,940.8813408827235,0,B_carbon_smart,1,129.98946959557023
12,45.39258577291051,45.39258577291051,45.400648247264975,0.0,0.48374846126805826,1016.0241874230634,962732.0168232279,False,947.5483248730524,0,B_carbon_smart,1,135.3925857729105
13,46.06164422560767,46.06164422560767,46.07146189922106,0.0,0.5890604168033727,1016.0294530208402,961503.6067599092,False,946.3343842062691,0,B_carbon_smart,1,136.06164422560767
14,48.58187256250154,53.58187256250154,53.62250097004549,5.0,2.437704452637347,7016.121885222632,6545819.960453094,False,932.9683930149376,0,B_carbon_smart,1,138.58187256250153
15,48.99374418904027,53.62250097004549,53.63355741391658,4.628756781005222,0.6633866322648274,1812.0331693316132,1690569.6740810794,False,932.9683930149376,0,B_carbon_smart,1,138.99374418904029
16,51.94487303577408,53.63355741391658,53.64310386476419,1.6886843781424972,0.5727870508571344,1016.0286393525429,947922.6069138956,False,932.9683930149376,0,B_carbon_smart,1,141.9448730357741
17,53.41979831713136,53.64310386476419,53.65284028130055,0.22330554763283317,0.5841849921815423,1016.029209249609,947923.1386098455,False,932.9683930149376,0,B_carbon_smart,1,143.41979831713135
18,55.614223817547455,55.614223817547455,55.62456684299443,0.0,0.6205815268187066,1016.0310290763409,927048.5466938271,False,912.4214912379138,0,B_carbon_smart,1,145.61422381754744
19,64.03941018450367,79.03941018450367,79.08194561231153,15.0,2.552125668472134,7016.127606283424,6755147.118773071,False,962.8027735304262,0,B_carbon_smart,1,154.03941018450365
20,67.56024680609326,79.08194561231153,79.10183850009241,11.521698806218268,1.1935732668527983,3708.0596786633428,3570130.143033407,False,962.8027735304262,0,B_carbon_smart,1,157.56024680609326
21,70.39166749319924,79.10183850009241,79.11464388631786,8.710171006893177,0.7683231735274842,1812.0384161586765,1744635.6128212544,False,962.8027735304262,0,B_carbon_smart,1,160.39166749319924
22,79.3184498511645,79.3184498511645,79.32956218893659,0.0,0.6667402663256693,1812.0333370133162,1744630.7226060142,False,962.8027735304262,0,B_carbon_smart,1,169.3184498511645
23,85.65786400187807,95.65786400187807,95.6714902602698,10.0,0.817575503504651,3008.0408787751753,2723781.1092166714,False,905.5000310786169,0,B_carbon_smart,1,175.65786400187807
24,89.27952817318985,95.6714902602698,95.68890981875451,6.3919620870799605,1.0451735090825904,4806.052258675454,4351880.4695960805,False,905.5000310786169,0,B_carbon_smart,1,179.27952817318985
25,90.29756678019533,95.68890981875451,95.73065482900265,5.391343038559185,2.5047006148880437,7016.125235030744,6353101.618371807,False,905.5000310786169,0,B_carbon_smart,1,180.29756678019533
26,94.73893479062365,95.73065482900265,95.74003524629485,0.9917200383790004,0.5628250375323096,1016.0281412518766,920013.5134803236,False,905.5000310786169,0,B_carbon_smart,1,184.73893479062366
27,95.22567930019818,95.74003524629485,95.75260047514797,0.5143559460966713,0.753913731187079,3008.0376956865593,2723778.2269298304,False,905.5000310786169,0,B_carbon_smart,1,185.22567930019818
28,121.2048260129502,121.2048260129502,121.21611124142882,0.0,0.677113708716633,1812.0338556854358,1730740.8528472516,False,955.1371501238128,0,B_carbon_smart,1,211.2048260129502
29,121.9192099883055,121.9192099883055,121.9310601509084,0.0,0.7110097561735025,1812.0355504878087,1730742.47161596,False,955.1371501238128,0,B_carbon_smart,1,211.9192099883055
30,129.41881837210116,129.41881837210116,129.45964369028155,0.0,2.4495190908230633,7016.122475954541,7025122.770434678,False,1001.2828017913002,0,B_carbon_smart,1,219.41881837210116
31,135.14660145993662,135.14660145993662,135.16642714695755,0.0,1.1895412212564143,3708.059477061063,3676502.742239471,False,991.4896902229295,0,B_carbon_smart,1,225.14660145993662
32,136.10625884879738,136.10625884879738,136.11945949462245,0.0,0.7920387495042761,3008.0396019374753,3047396.7860870864,False,1013.0839980046344,0,B_carbon_smart,1,226.10625884879738
33,141.50608470888884,151.50608470888884,151.5482020802094,10.0,2.5270422792342906,7016.126352113962,7089111.915361422,False,1010.4025440228096,0,B_carbon_smart,1,231.50608470888884
34,141.64892864311216,151.5482020802094,151.56171429614483,9.899273437097236,0.810732956125317,3008.040536647806,3039331.810752681,False,1010.4025440228096,0,B_carbon_smart,1,231.64892864311216
35,145.69853271254507,151.56171429614483,151.57201044006902,5.863181583599754,0.617768635451996,1016.0308884317726,1026600.1944772184,False,1010.4025440228096,0,B_carbon_smart,1,235.69853271254507
36,149.26382223284793,151.57201044006902,151.58479891622784,2.308188207221093,0.7673085695290831,3008.0383654284765,3039329.6169471466,False,1010.4025440228096,0,B_carbon_smart,1,239.26382223284793
37,149.43989725394297,151.58479891622784,151.60469090486643,2.144901662284866,1.1935193183153614,3708.0596759659156,3746632.9299843563,False,1010.4025440228096,0,B_carbon_smart,1,239.43989725394297
38,152.72068874268484,152.72068874268484,152.73800872224322,0.0,1.0391987735030666,4806.051959938675,4768860.424711173,False,992.2615203627602,0,B_carbon_smart,1,242.72068874268484
39,163.8634493788993,168.8634493788993,168.88136057152033,5.0,1.0746715572610381,4806.053733577863,4890460.707355312,False,1017.5626363034049,0,B_carbon_smart,1,253.8634493788993
40,166.2247829972664,168.88136057152033,168.89697801691025,2.65657757425393,0.937046723394794,4806.04685233617,4890453.705260874,False,1017.5626363034049,0,B_carbon_smart,1,256.2247829972664
41,167.8891930717598,168.89697801691025,168.9115729533892,1.007784945150462,0.8756961887369532,3008.043784809437,3060872.9637867627,False,1017.5626363034049,0,B_carbon_smart,1,257.8891930717598
42,169.67157509716068,174.67157509716068,174.68602999334718,5.0,0.8672937711891153,3008.0433646885594,2937257.9697167394,False,976.4679606009772,0,B_carbon_smart,1,259.6715750971607
43,173.0975874477253,174.68602999334718,174.70001441951442,1.5884425456218878,0.8390655700350215,3008.0419532785018,2937256.5915200384,False,976.4679606009772,0,B_carbon_smart,1,263.0975874477253
44,174.6482028203874,174.70001441951442,174.7135681325397,0.0518115991270065,0.8132227815164652,3008.040661139076,2937255.329787289,False,976.4679606009772,0,B_carbon_smart,1,264.6482028203874
45,175.43426245501377,222.43426245501377,222.445667519335,47.0,0.6843038592731786,1812.0342151929638,1878961.8673756234,False,1029.0658800421247,8,B_carbon_smart,1,265.43426245501377
46,178.44015672516292,227.445667519335,227.45688253657127,49.00551079417207,0.6729010341768479,1016.0336450517088,1087451.4134396398,False,983.6232710489172,8,B_carbon_smart,1,268.4401567251629
47,182.6554778893386,227.45688253657127,227.46851608516832,44.80140464723266,0.6980129158224982,1016.0349006457911,1087452.7572903736,False,983.6232710489172,8,B_carbon_smart,1,272.6554778893386
48,185.0185312351349,227.46851608516832,227.49001744755986,42.44998485003342,1.2900817434933063,3708.0645040871746,3968707.1444270313,False,983.6232710489172,8,B_carbon_smart,1,275.0185312351349
49,191.545924531853,227.49001744755986,227.5011133673638,35.944092915706875,0.6657551882367185,1016.0332877594118,1087451.0310329988,False,983.6232710489172,8,B_carbon_smart,1,281.54592453185296
50,191.97818421179272,227.5011133673638,227.51307785103936,35.52292915557109,0.7178690205329478,1812.0358934510266,1939405.258018198,False,983.6232710489172,8,B_carbon_smart,1,281.9781842117927
51,192.97837515340012,227.51307785103936,227.52873758551246,34.53470269763923,0.9395840683858914,4806.046979203419,5143867.632775178,False,983.6232710489172,8,B_carbon_smart,1,282.9783751534001
52,193.34120336562347,227.52873758551246,227.54540054040152,34.18753421988899,0.9997772933439958,4806.049988864667,5143870.853987778,False,983.6232710489172,8,B_carbon_smart,1,283.34120336562347
53,193.41795639131007,227.54540054040152,227.5876142695141,34.127444149091446,2.5328237467538166,7016.126641187338,7509295.454918115,False,983.6232710489172,8,B_carbon_smart,1,283.4179563913101
54,195.2081147538155,227.5876142695141,227.59820730162764,32.3794995156986,0.6355819268125222,1812.0317790963406,1939400.8544624294,False,983.6232710489172,8,B_carbon_smart,1,285.2081147538155
55,197.73848035387294,229.73848035387294,229.7804762889231,32.0,2.5197561030091005,7016.1259878051505,7153097.692055599,False,1055.3504357642175,8,B_carbon_smart,1,287.73848035387294
56,203.8114129471031,240.8114129471031,240.82843783351544,37.0,1.0214931847411115,4806.051074659237,1441815.322397771,False,1010.9891503643315,8,B_carbon_smart,1,293.8114129471031
57,205.83870198767917,240.82843783351544,240.8406845357854,34.989735845836265,0.7348021361981434,1812.03674010681,543611.022032043,False,1010.9891503643315,8,B_carbon_smart,1,295.8387019876792
58,206.4612613104452,240.8406845357854,240.8813644374798,34.37942322534022,2.4407941016621404,7016.122039705083,2104836.611911525,False,1010.9891503643315,8,B_carbon_smart,1,296.4612613104452
59,206.48176495719278,240.8813644374798,240.89081301866975,34.39959948028701,0.5669148713980482,1016.02834574357,304808.503723071,False,1010.9891503643315,8,B_carbon_smart,1,296.4817649571928
60,207.2549038580403,240.89081301866975,240.93211598929713,33.63590916062944,2.478178237642839,7016.123908911882,2104837.1726735644,False,1010.9891503643315,8,B_carbon_smart,1,297.2549038580403
61,208.7517278193555,240.93211598929713,240.94280782104065,32.18038816994164,0.6415099046113567,1812.0320754952306,543609.6226485692,False,1010.9891503643315,8,B_carbon_smart,1,298.7517278193555
62,212.33296484213946,240.33296484213946,240.34608098203708,28.0,0.7869683938565066,1812.0393484196927,543611.8045259078,False,1040.3665808732644,7,B_carbon_smart,1,302.33296484213946
63,213.1284193633439,241.1284193633439,241.14467277107022,28.0,0.9752044635778924,4806.048760223179,1441814.6280669537,False,1027.4201371725244,7,B_carbon_smart,1,303.12841936334394
64,215.41059165621573,243.41059165621573,243.45253246424028,28.0,2.51644848147301,7016.125822424074,2104837.746727222,False,1003.1744868842816,7,B_carbon_smart,1,305.41059165621573
65,216.32135735706277,240.32135735706277,240.33447521327489,24.0,0.7870713727263039,3008.039353568636,902411.8060705909,False,1032.480476975908,6,B_carbon_smart,1,306.32135735706277
66,223.62860471749278,240.62860471749278,240.63992427822512,17.0,0.6791736439401062,1016.033958682197,304810.18760465906,False,1003.7510931957299,3,B_carbon_smart,1,313.62860471749275
67,239.83863793241196,243.83863793241196,243.85140489990118,4.0,0.7660180493540919,1812.0383009024677,543611.4902707404,False,1002.9398826542327,1,B_carbon_smart,1,329.838637932412
0,0.43287045334662166,15.432870453346622,15.474641895197532,15.0,2.5062865110546695,7016.125314325553,6327195.683345383,False,901.8076787235384,3,A_blind,2,
1,1.1618712946356282,15.474641895197532,15.484531807811456,14.312770600561905,0.5933947568354349,1016.0296697378418,916263.3579805265,False,901.8076787235384,0,A_blind,2,
2,2.8717342755996746,15.484531807811456,15.495065493353492,12.612797532211781,0.6320211325221641,1016.0316010566261,916265.0996586361,False,901.8076787235384,0,A_blind,2,
3,5.224131858193616,15.495065493353492,15.515152910117786,10.270933635159876,1.205245005857652,3708.060262250293,3343957.217666932,False,901.8076787235384,0,A_blind,2,
4,9.249629627641202,15.515152910117786,15.534706518973485,6.265523282476584,1.1732165313419445,3708.058660826567,3343955.773490719,False,901.8076787235384,0,A_blind,2,
5,13.679790660863407,15.534706518973485,15.548341181519243,1.8549158581100773,0.8180797527454743,3008.040903987637,2712674.385130545,False,901.8076787235384,0,A_blind,2,
6,14.49544193623684,15.548341181519243,15.562761181556851,1.0528992452824024,0.865200002256507,3008.0432600001127,2712676.5098006865,False,901.8076787235384,0,A_blind,2,
7,15.069804197022664,15.562761181556851,15.576883749026125,0.492956984534187,0.8473540481564622,3008.042367702408,2712675.705119765,False,901.8076787235384,0,A_blind,2,
8,16.733441524676774,31.733441524676774,31.752855078646935,15.0,1.1648132382096503,3708.0582406619105,3454997.5366136967,False,931.7538486118705,3,A_blind,2,
9,18.623110535470346,31.752855078646935,31.763467227421064,13.129744543176589,0.6367289264476973,1812.0318364463224,1688367.6374160962,False,931.7538486118705,0,A_blind,2,
10,24.684688294210936,31.763467227421064,31.772947832035616,7.078778933210128,0.5688362768731323,1016.0284418138436,946688.4109591707,False,931.7538486118705,0,A_blind,2,
11,25.848348080782767,31.772947832035616,31.814648937018404,5.924599751252849,2.502066298967362,7016.125103314948,6537301.56735606,False,931.7538486118705,0,A_blind,2,
12,28.870568280691067,31.814648937018404,31.82271141137287,2.944080656327337,0.48374846126805826,1016.0241874230634,946684.4469141877,False,931.7538486118705,0,A_blind,2,
13,32.34466336892688,42.34466336892688,42.35448104254027,10.0,0.5890604168033727,1016.0294530208402,924151.1123355479,False,909.571183776099,2,A_blind,2,
14,33.7785240016644,42.35448104254027,42.39510945008423,8.57595704087587,2.437704452637347,7016.121885222632,6381662.288659345,False,909.571183776099,0,A_blind,2,
15,42.81109569941088,42.81109569941088,42.82215214328196,0.0,0.6633866322648274,1812.0331693316132,1648173.154870512,False,909.571183776099,0,A_blind,2,
16,48.12238267157019,48.12238267157019,48.13192912241781,0.0,0.5727870508571344,1016.0286393525429,886339.441210996,False,872.3567494867168,0,A_blind,2,
17,57.17656714203814,67.17656714203814,67.1863035585745,10.0,0.5841849921815423,1016.029209249609,885007.9074501775,False,871.0457331278914,2,A_blind,2,
18,57.41287347227481,67.1863035585745,67.19664658402147,9.773430086299683,0.6205815268187066,1016.0310290763409,885009.4926024873,False,871.0457331278914,0,A_blind,2,
19,57.90101490432163,67.19664658402147,67.23918201182933,9.295631679699838,2.552125668472134,7016.127606283424,6111368.014533983,False,871.0457331278914,0,A_blind,2,
20,58.1796068223869,67.23918201182933,67.25907489961021,9.059575189442427,1.1935732668527983,3708.0596786633428,3229889.561283285,False,871.0457331278914,0,A_blind,2,
21,60.15622985166781,67.25907489961021,67.27188028583566,7.102845047942402,0.7683231735274842,1812.0384161586765,1578368.3306588375,False,871.0457331278914,0,A_blind,2,
22,65.9914096440414,67.27188028583566,67.28299262360775,1.2804706417942668,0.6667402663256693,1812.0333370133162,1578363.9064909434,False,871.0457331278914,0,A_blind,2,
23,70.83007443409235,75.83007443409235,75.84370069248409,5.0,0.817575503504651,3008.0408787751753,2786917.2537437584,False,926.4891555857264,1,A_blind,2,
24,73.29718066083436,75.84370069248409,75.8611202509688,2.5465200316497345,1.0451735090825904,4806.052258675454,4452755.298841095,False,926.4891555857264,0,A_blind,2,
25,76.76603297620261,76.76603297620261,76.80777798645074,0.0,2.5047006148880437,7016.125235030744,6611001.215403224,False,942.2581544575659,0,A_blind,2,
26,79.80923957994857,79.80923957994857,79.81861999724077,0.0,0.5628250375323096,1016.0281412518766,1013276.0878563017,False,997.2913610520826,0,A_blind,2,
27,83.3981611015445,83.3981611015445,83.41072633039762,0.0,0.753913731187079,3008.0376956865593,2948867.8021202725,False,980.3294042321562,0,A_blind,2,
28,85.1267586519977,85.1267586519977,85.13804388047632,0.0,0.677113708716633,1812.0338556854358,1777696.6556500562,False,981.050464411775,0,A_blind,2,
29,86.69695289109299,86.69695289109299,86.70880305369589,0.0,0.7110097561735025,1812.0355504878087,1723485.609051718,False,951.1323376562602,0,A_blind,2,
30,87.37267604340194,87.37267604340194,87.41350136158232,0.0,2.4495190908230633,7016.122475954541,6987306.99591341,False,995.8929622252338,0,A_blind,2,
31,88.55133464066922,93.55133464066922,93.57116032769017,5.0,1.1895412212564143,3708.059477061063,3560875.8563500764,False,960.3071035884135,1,A_blind,2,
32,92.87367498738253,93.57116032769017,93.58436097351523,0.6974853403076366,0.7920387495042761,3008.0396019374753,2888641.797615821,False,960.3071035884135,0,A_blind,2,
33,95.50630071243667,100.50630071243667,100.54841808375724,5.0,2.5270422792342906,7016.126352113962,6574423.89447828,False,937.0446831387812,1,A_blind,2,
34,101.41106066388343,101.41106066388343,101.42457287981885,0.0,0.810732956125317,3008.040536647806,2978477.2671127343,False,990.1719178399047,0,A_blind,2,
35,103.62373712166438,113.62373712166438,113.63403326558857,10.0,0.617768635451996,1016.0308884317726,946476.8943652989,False,931.5434256395205,2,A_blind,2,
36,104.76676500796204,113.63403326558857,113.64682174174739,8.867268257626534,0.7673085695290831,3008.0383654284765,2802118.3633863465,False,931.5434256395205,0,A_blind,2,
37,108.01267642046889,113.64682174174739,113.66671373038598,5.6341453212784955,1.1935193183153614,3708.0596759659156,3454218.6130250595,False,931.5434256395205,0,A_blind,2,
38,118.7720835964847,128.77208359648472,128.7894035760431,10.000000000000014,1.0391987735030666,4806.051959938675,4646975.734707546,False,966.9008519763988,2,A_blind,2,
39,121.66183881255097,128.7894035760431,128.80731476866413,7.127564763492131,1.0746715572610381,4806.053733577863,4646977.449640788,False,966.9008519763988,0,A_blind,2,
40,124.80611899457037,128.80731476866413,128.82293221405405,4.001195774093759,0.937046723394794,4806.04685233617,4646970.796162332,False,966.9008519763988,0,A_blind,2,
41,125.70218340053344,128.82293221405405,128.837527150533,3.1207488135206063,0.8756961887369532,3008.043784809437,2908480.098314556,False,966.9008519763988,0,A_blind,2,
42,127.45301227631231,128.837527150533,128.85198204671948,1.3845148742206845,0.8672937711891153,3008.0433646885594,2908479.6920993216,False,966.9008519763988,0,A_blind,2,
43,133.42145979210378,133.42145979210378,133.43544421827102,0.0,0.8390655700350215,3008.0419532785018,2983136.1142220628,False,991.7202487720313,0,A_blind,2,
44,134.82879861634282,139.82879861634282,139.8423523293681,5.0,0.8132227815164652,3008.040661139076,2978529.1412886563,False,990.1891220316004,1,A_blind,2,
45,135.15890547596396,139.8423523293681,139.85375739368934,4.683446853404149,0.6843038592731786,1812.0342151929638,1794256.5686331408,False,990.1891220316004,0,A_blind,2,
46,138.74947988343493,139.85375739368934,139.86497241092562,1.1042775102544056,0.6729010341768479,1016.0336450517088,1006065.4629483183,False,990.1891220316004,0,A_blind,2,
47,139.50286062206203,139.86497241092562,139.87660595952266,0.3621117888635865,0.6980129158224982,1016.0349006457911,1006066.7062239202,False,990.1891220316004,0,A_blind,2,
48,140.28146930369402,140.28146930369402,140.30297066608557,0.0,1.2900817434933063,3708.0645040871746,3692415.9218543717,False,995.779851667749,0,A_blind,2,
49,140.5234401514943,140.5234401514943,140.53453607129825,0.0,0.6657551882367185,1016.0332877594118,1011745.4765745624,False,995.779851667749,0,A_blind,2,
50,142.92110829936624,142.92110829936624,142.93307278304178,0.0,0.7178690205329478,1812.0358934510266,1837345.1135065472,False,1013.9672840626347,0,A_blind,2,
51,145.07928985157963,150.07928985157963,150.09494958605273,5.0,0.9395840683858914,4806.046979203419,4699009.397232385,False,977.7285610327566,1,A_blind,2,
52,147.73545978630867,150.09494958605273,150.1116125409418,2.3594897997440683,0.9997772933439958,4806.049988864667,4699012.339864147,False,977.7285610327566,0,A_blind,2,
53,155.67280437996808,160.67280437996808,160.71501810908066,5.0,2.5328237467538166,7016.126641187338,6900929.34977351,False,983.5810701110246,1,A_blind,2,
